time,open,high,low,close,volume
30.10.2020 09:00:00.000,1.16688,1.16827,1.16688,1.16731,56226339.8438
30.10.2020 10:00:00.000,1.16733,1.16756,1.16645,1.16728,53774738.2813
30.10.2020 11:00:00.000,1.16728,1.16774,1.16647,1.16723,56411199.2188
30.10.2020 12:00:00.000,1.16723,1.17042,1.16703,1.16992,50255171.875
30.10.2020 13:00:00.000,1.16992,1.17027,1.16771,1.16867,58912410.1563
30.10.2020 14:00:00.000,1.16868,1.16895,1.16754,1.16778,63126808.5938
30.10.2020 15:00:00.000,1.16777,1.16880,1.16420,1.16467,84880617.1875
30.10.2020 16:00:00.000,1.16467,1.16566,1.16443,1.16509,52429691.4063
30.10.2020 17:00:00.000,1.16508,1.16512,1.16400,1.16457,31783980.4688
30.10.2020 18:00:00.000,1.16456,1.16479,1.16422,1.16440,29142509.7656
30.10.2020 19:00:00.000,1.16440,1.16508,1.16439,1.16463,31383550.7813
30.10.2020 20:00:00.000,1.16463,1.16486,1.16417,1.16431,32083509.7656
30.10.2020 21:00:00.000,1.16431,1.16431,1.16431,1.16431,0
30.10.2020 22:00:00.000,1.16431,1.16431,1.16431,1.16431,0
30.10.2020 23:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 00:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 01:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 02:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 03:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 04:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 05:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 06:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 07:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 08:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 09:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 10:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 11:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 12:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 13:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 14:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 15:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 16:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 17:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 18:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 19:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 20:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 21:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 22:00:00.000,1.16431,1.16431,1.16431,1.16431,0
31.10.2020 23:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 00:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 01:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 02:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 03:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 04:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 05:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 06:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 07:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 08:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 09:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 10:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 11:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 12:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 13:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 14:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 15:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 16:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 17:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 18:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 19:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 20:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 21:00:00.000,1.16431,1.16431,1.16431,1.16431,0
01.11.2020 22:00:00.000,1.16498,1.16503,1.16434,1.16439,372924.9986
01.11.2020 23:00:00.000,1.16439,1.16459,1.16386,1.16416,10593569.965499997
02.11.2020 00:00:00.000,1.16415,1.16466,1.16377,1.16416,30710369.949300002
02.11.2020 01:00:00.000,1.16416,1.16487,1.16398,1.16417,29319859.9086
02.11.2020 02:00:00.000,1.16418,1.16471,1.16390,1.16439,24790399.963900007
02.11.2020 03:00:00.000,1.16438,1.16442,1.16392,1.16405,14330869.945500001
02.11.2020 04:00:00.000,1.16404,1.16404,1.16300,1.16310,22828000.106799994
02.11.2020 05:00:00.000,1.16309,1.16393,1.16307,1.16371,25015709.952999998
02.11.2020 06:00:00.000,1.16372,1.16430,1.16335,1.16429,33746399.9174
02.11.2020 07:00:00.000,1.16429,1.16436,1.16269,1.16301,47977470.03170001
02.11.2020 08:00:00.000,1.16299,1.16361,1.16221,1.16332,59129809.87560002
02.11.2020 09:00:00.000,1.16331,1.16492,1.16320,1.16402,54370459.869699985
02.11.2020 10:00:00.000,1.16402,1.16509,1.16381,1.16478,48686580.0476
02.11.2020 11:00:00.000,1.16476,1.16557,1.16446,1.16510,51640449.7531
02.11.2020 12:00:00.000,1.16511,1.16543,1.16426,1.16458,48548119.9803
02.11.2020 13:00:00.000,1.16458,1.16524,1.16361,1.16371,46585009.94870001
02.11.2020 14:00:00.000,1.16370,1.16386,1.16292,1.16320,53913970.03169999
02.11.2020 15:00:00.000,1.16319,1.16382,1.16250,1.16357,57969170.22690002
02.11.2020 16:00:00.000,1.16358,1.16406,1.16282,1.16332,47244860.01620001
02.11.2020 17:00:00.000,1.16333,1.16343,1.16238,1.16277,33924990.0204
02.11.2020 18:00:00.000,1.16277,1.16285,1.16228,1.16245,23622429.97
02.11.2020 19:00:00.000,1.16244,1.16326,1.16238,1.16308,22369900.024600007
02.11.2020 20:00:00.000,1.16309,1.16409,1.16303,1.16377,27712665.199200004
02.11.2020 21:00:00.000,1.16377,1.16411,1.16368,1.16404,9605734.985300004
02.11.2020 22:00:00.000,1.16404,1.16413,1.16318,1.16404,652285.0032
02.11.2020 23:00:00.000,1.16404,1.16424,1.16393,1.16404,12770619.9302
03.11.2020 00:00:00.000,1.16405,1.16455,1.16372,1.16422,22348620.124999996
03.11.2020 01:00:00.000,1.16422,1.16511,1.16408,1.16499,30111879.974000003
03.11.2020 02:00:00.000,1.16499,1.16520,1.16477,1.16509,25391580.032499995
03.11.2020 03:00:00.000,1.16510,1.16545,1.16472,1.16514,18266349.975999996
03.11.2020 04:00:00.000,1.16515,1.16543,1.16490,1.16495,11475800.017400002
03.11.2020 05:00:00.000,1.16494,1.16596,1.16492,1.16548,18789079.964000005
03.11.2020 06:00:00.000,1.16547,1.16659,1.16532,1.16604,20663989.959700003
03.11.2020 07:00:00.000,1.16605,1.16726,1.16582,1.16714,37484760.169999994
03.11.2020 08:00:00.000,1.16713,1.16886,1.16665,1.16837,46992690.04800001
03.11.2020 09:00:00.000,1.16838,1.16976,1.16785,1.16966,47331529.8157
03.11.2020 10:00:00.000,1.16965,1.16984,1.16917,1.16974,37915880.0661
03.11.2020 11:00:00.000,1.16973,1.17180,1.16956,1.17068,42541799.95759998
03.11.2020 12:00:00.000,1.17069,1.17117,1.16986,1.16992,38613170.01359998
03.11.2020 13:00:00.000,1.16992,1.17134,1.16992,1.17045,38967789.948
03.11.2020 14:00:00.000,1.17044,1.17220,1.17025,1.17114,36279889.984000005
03.11.2020 15:00:00.000,1.17115,1.17353,1.17113,1.17296,40101899.841199994
03.11.2020 16:00:00.000,1.17295,1.17397,1.17213,1.17235,26546009.872500002
03.11.2020 17:00:00.000,1.17236,1.17291,1.17082,1.17094,23950770.149400003
03.11.2020 18:00:00.000,1.17096,1.17128,1.16996,1.16996,22232280.1435
03.11.2020 19:00:00.000,1.16997,1.17058,1.16987,1.17049,18152100.0248
03.11.2020 20:00:00.000,1.17049,1.17057,1.16957,1.17023,22496109.9434
03.11.2020 21:00:00.000,1.17022,1.17225,1.17009,1.17150,12652182.796300001
03.11.2020 22:00:00.000,1.17150,1.17279,1.17136,1.17279,672798.4994
03.11.2020 23:00:00.000,1.17280,1.17639,1.17246,1.17616,20795160.037600003
04.11.2020 00:00:00.000,1.17617,1.17704,1.16884,1.16893,69139729.82780002
04.11.2020 01:00:00.000,1.16892,1.17264,1.16744,1.16836,83112320.5566
04.11.2020 02:00:00.000,1.16837,1.16858,1.16026,1.16192,77627830.26140004
04.11.2020 03:00:00.000,1.16189,1.16650,1.16155,1.16446,74477229.79710002
04.11.2020 04:00:00.000,1.16445,1.16762,1.16311,1.16542,58729910.24780001
04.11.2020 05:00:00.000,1.16541,1.16818,1.16483,1.16587,77016890.28940001
04.11.2020 06:00:00.000,1.16589,1.16657,1.16358,1.16442,101456490.4784
04.11.2020 07:00:00.000,1.16443,1.16615,1.16282,1.16611,94251149.8415
04.11.2020 08:00:00.000,1.16611,1.16953,1.16542,1.16679,58645879.821700014
04.11.2020 09:00:00.000,1.16678,1.16896,1.16631,1.16755,66313880.00529998
04.11.2020 10:00:00.000,1.16756,1.16973,1.16721,1.16930,64118379.73030003
04.11.2020 11:00:00.000,1.16930,1.17099,1.16882,1.17071,61063729.76700001
04.11.2020 12:00:00.000,1.17070,1.17455,1.16970,1.17186,56536209.65559999
04.11.2020 13:00:00.000,1.17186,1.17285,1.17013,1.17102,36160209.91499999
04.11.2020 14:00:00.000,1.17103,1.17166,1.16803,1.17085,56816969.9859
04.11.2020 15:00:00.000,1.17085,1.17196,1.17019,1.17082,50757450.103999995
04.11.2020 16:00:00.000,1.17078,1.17341,1.16974,1.17294,48038989.5324
04.11.2020 17:00:00.000,1.17293,1.17293,1.17117,1.17150,39098700.1497
04.11.2020 18:00:00.000,1.17150,1.17216,1.17100,1.17187,32472080.1087
04.11.2020 19:00:00.000,1.17188,1.17259,1.17129,1.17250,26629260.159100004
04.11.2020 20:00:00.000,1.17249,1.17285,1.17155,1.17155,36144300.2776
04.11.2020 21:00:00.000,1.17155,1.17266,1.17154,1.17244,14040730.018799996
04.11.2020 22:00:00.000,1.17251,1.17311,1.17164,1.17210,1240177.4983
04.11.2020 23:00:00.000,1.17211,1.17376,1.17211,1.17321,11345800.026
05.11.2020 00:00:00.000,1.17321,1.17390,1.17286,1.17290,35176560.1347
05.11.2020 01:00:00.000,1.17293,1.17320,1.17181,1.17214,49363680.2216
05.11.2020 02:00:00.000,1.17214,1.17341,1.17107,1.17330,44990409.897
05.11.2020 03:00:00.000,1.17331,1.17395,1.17274,1.17351,30239169.89140001
05.11.2020 04:00:00.000,1.17351,1.17419,1.17344,1.17379,25155720.024299998
05.11.2020 05:00:00.000,1.17380,1.17441,1.17335,1.17360,30506009.8953
05.11.2020 06:00:00.000,1.17361,1.17426,1.17343,1.17351,28825809.936599996
05.11.2020 07:00:00.000,1.17351,1.17487,1.17274,1.17457,60948950.3783
05.11.2020 08:00:00.000,1.17455,1.17699,1.17402,1.17629,59373829.9254
05.11.2020 09:00:00.000,1.17628,1.18023,1.17551,1.17943,48626529.75480001
05.11.2020 10:00:00.000,1.17942,1.18114,1.17887,1.18113,48942069.70189998
05.11.2020 11:00:00.000,1.18114,1.18145,1.18000,1.18102,46019449.92010001
05.11.2020 12:00:00.000,1.18101,1.18467,1.18054,1.18450,56652100.03660001
05.11.2020 13:00:00.000,1.18451,1.18596,1.18310,1.18391,50999840.10289998
05.11.2020 14:00:00.000,1.18391,1.18398,1.18184,1.18277,56001390.106300004
05.11.2020 15:00:00.000,1.18280,1.18330,1.18010,1.18247,66199660.339600004
05.11.2020 16:00:00.000,1.18248,1.18318,1.18049,1.18082,49454540.100299984
05.11.2020 17:00:00.000,1.18081,1.18096,1.17913,1.18032,43992579.8799
05.11.2020 18:00:00.000,1.18033,1.18159,1.17951,1.18112,32454540.115599997
05.11.2020 19:00:00.000,1.18109,1.18394,1.18071,1.18384,39325889.8926
05.11.2020 20:00:00.000,1.18386,1.18441,1.18103,1.18261,30772150.077999994
05.11.2020 21:00:00.000,1.18260,1.18345,1.18252,1.18268,7150643.748899994
05.11.2020 22:00:00.000,1.18268,1.18356,1.18220,1.18221,893537.5018
05.11.2020 23:00:00.000,1.18222,1.18466,1.18082,1.18167,12456729.882
06.11.2020 00:00:00.000,1.18169,1.18317,1.18040,1.18046,14317999.9622
06.11.2020 01:00:00.000,1.18047,1.18141,1.17952,1.18118,29410889.984500006
06.11.2020 02:00:00.000,1.18119,1.18267,1.18076,1.18241,24893149.963200007
06.11.2020 03:00:00.000,1.18241,1.18335,1.18199,1.18241,17649330.009599995
06.11.2020 04:00:00.000,1.18241,1.18267,1.18186,1.18189,11906170.005699998
06.11.2020 05:00:00.000,1.18189,1.18270,1.18139,1.18143,14186530.002599997
06.11.2020 06:00:00.000,1.18143,1.18313,1.18129,1.18293,16408459.9533
06.11.2020 07:00:00.000,1.18294,1.18407,1.18273,1.18401,27050630.127299998
06.11.2020 08:00:00.000,1.18403,1.18532,1.18329,1.18430,28076640.10620001
06.11.2020 09:00:00.000,1.18431,1.18535,1.18256,1.18531,29153319.885400005
06.11.2020 10:00:00.000,1.18530,1.18750,1.18464,1.18656,30130149.99429999
06.11.2020 11:00:00.000,1.18659,1.18804,1.18659,1.18774,28037579.971299987
06.11.2020 12:00:00.000,1.18774,1.18843,1.18619,1.18749,25706819.961600002
06.11.2020 13:00:00.000,1.18748,1.18902,1.18658,1.18891,38260539.825799994
06.11.2020 14:00:00.000,1.18890,1.18908,1.18511,1.18611,37634570.006900005
06.11.2020 15:00:00.000,1.18611,1.18848,1.18589,1.18725,29577769.928299997
06.11.2020 16:00:00.000,1.18724,1.18903,1.18706,1.18852,30365179.779000007
06.11.2020 17:00:00.000,1.18853,1.18902,1.18771,1.18810,20904480.033700004
06.11.2020 18:00:00.000,1.18809,1.18852,1.18786,1.18823,13074820.0265
06.11.2020 19:00:00.000,1.18823,1.18865,1.18801,1.18815,6724930.029100001
06.11.2020 20:00:00.000,1.18816,1.18829,1.18761,1.18786,9322470.0242
06.11.2020 21:00:00.000,1.18786,1.18817,1.18700,1.18700,16639455.013099998
06.11.2020 22:00:00.000,1.18700,1.18700,1.18700,1.18700,0
06.11.2020 23:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 00:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 01:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 02:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 03:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 04:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 05:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 06:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 07:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 08:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 09:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 10:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 11:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 12:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 13:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 14:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 15:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 16:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 17:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 18:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 19:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 20:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 21:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 22:00:00.000,1.18700,1.18700,1.18700,1.18700,0
07.11.2020 23:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 00:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 01:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 02:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 03:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 04:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 05:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 06:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 07:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 08:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 09:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 10:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 11:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 12:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 13:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 14:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 15:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 16:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 17:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 18:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 19:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 20:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 21:00:00.000,1.18700,1.18700,1.18700,1.18700,0
08.11.2020 22:00:00.000,1.18898,1.18899,1.18860,1.18881,355369.9989
08.11.2020 23:00:00.000,1.18881,1.18950,1.18833,1.18924,11065420.0054
09.11.2020 00:00:00.000,1.18924,1.18931,1.18786,1.18857,16691530.036799995
09.11.2020 01:00:00.000,1.18858,1.18952,1.18823,1.18878,23568250.03029999
09.11.2020 02:00:00.000,1.18878,1.18929,1.18869,1.18905,13355289.888400005
09.11.2020 03:00:00.000,1.18905,1.18916,1.18874,1.18912,14228360.0997
09.11.2020 04:00:00.000,1.18913,1.18942,1.18864,1.18867,9470619.942599999
09.11.2020 05:00:00.000,1.18867,1.18957,1.18800,1.18805,20124000.0267
09.11.2020 06:00:00.000,1.18805,1.18932,1.18805,1.18924,14356980.072600001
09.11.2020 07:00:00.000,1.18923,1.18983,1.18811,1.18885,25492699.9132
09.11.2020 08:00:00.000,1.18885,1.18962,1.18647,1.18715,27097720.0471
09.11.2020 09:00:00.000,1.18717,1.18851,1.18664,1.18738,30547010.025299996
09.11.2020 10:00:00.000,1.18738,1.18801,1.18698,1.18799,19835060.043099996
09.11.2020 11:00:00.000,1.18798,1.19000,1.18600,1.18866,34647820.0532
09.11.2020 12:00:00.000,1.18863,1.18997,1.18705,1.18939,66727250.274099976
09.11.2020 13:00:00.000,1.18940,1.19067,1.18712,1.18928,55808359.98540001
09.11.2020 14:00:00.000,1.18928,1.19199,1.18614,1.18625,51045069.88459998
09.11.2020 15:00:00.000,1.18623,1.18708,1.18139,1.18281,79560359.49709998
09.11.2020 16:00:00.000,1.18281,1.18281,1.17952,1.18095,64556389.770499974
09.11.2020 17:00:00.000,1.18094,1.18231,1.18073,1.18185,36836720.1383
09.11.2020 18:00:00.000,1.18185,1.18214,1.18030,1.18160,24312780.021500003
09.11.2020 19:00:00.000,1.18161,1.18324,1.18151,1.18323,24071319.946299993
09.11.2020 20:00:00.000,1.18323,1.18364,1.18102,1.18120,20950429.9548
09.11.2020 21:00:00.000,1.18119,1.18207,1.18103,1.18127,13591500.0041
09.11.2020 22:00:00.000,1.18124,1.18205,1.18097,1.18175,1330881.5017999997
09.11.2020 23:00:00.000,1.18172,1.18275,1.18137,1.18240,7673660.1075
10.11.2020 00:00:00.000,1.18240,1.18261,1.18068,1.18146,28992810.142500006
10.11.2020 01:00:00.000,1.18146,1.18283,1.18137,1.18242,32050909.988299992
10.11.2020 02:00:00.000,1.18243,1.18384,1.18236,1.18256,29278220.04689999
10.11.2020 03:00:00.000,1.18256,1.18318,1.18228,1.18307,21265779.990999997
10.11.2020 04:00:00.000,1.18307,1.18374,1.18303,1.18353,10414620.006700002
10.11.2020 05:00:00.000,1.18354,1.18372,1.18249,1.18333,15662500.014899999
10.11.2020 06:00:00.000,1.18335,1.18347,1.18196,1.18296,15914360.0505
10.11.2020 07:00:00.000,1.18298,1.18358,1.18139,1.18167,31656759.994599998
10.11.2020 08:00:00.000,1.18167,1.18432,1.18162,1.18345,38947109.94009999
10.11.2020 09:00:00.000,1.18344,1.18404,1.18002,1.18064,38571509.87290001
10.11.2020 10:00:00.000,1.18065,1.18097,1.17799,1.17802,46048280.24270001
10.11.2020 11:00:00.000,1.17802,1.18079,1.17799,1.18007,40502290.2833
10.11.2020 12:00:00.000,1.18005,1.18196,1.17953,1.18096,35345069.671399996
10.11.2020 13:00:00.000,1.18094,1.18147,1.17930,1.18102,31996820.0531
10.11.2020 14:00:00.000,1.18101,1.18272,1.18010,1.18135,44488459.8234
10.11.2020 15:00:00.000,1.18135,1.18342,1.18070,1.18206,46796680.023000024
10.11.2020 16:00:00.000,1.18205,1.18233,1.18026,1.18099,31961279.784500007
10.11.2020 17:00:00.000,1.18098,1.18224,1.18081,1.18197,21110130.0663
10.11.2020 18:00:00.000,1.18195,1.18237,1.18154,1.18208,15394829.983299999
10.11.2020 19:00:00.000,1.18206,1.18258,1.18130,1.18138,20145179.954899997
10.11.2020 20:00:00.000,1.18136,1.18153,1.18031,1.18086,17848419.883899994
10.11.2020 21:00:00.000,1.18086,1.18187,1.18044,1.18127,5255408.0024999995
10.11.2020 22:00:00.000,1.18127,1.18212,1.18104,1.18189,1034520.0008999998
10.11.2020 23:00:00.000,1.18188,1.18203,1.18167,1.18184,6342089.98
11.11.2020 00:00:00.000,1.18183,1.18261,1.18169,1.18179,12587710.002799999
11.11.2020 01:00:00.000,1.18178,1.18282,1.18171,1.18269,15579900.0739
11.11.2020 02:00:00.000,1.18271,1.18283,1.18214,1.18249,21379500.122100003
11.11.2020 03:00:00.000,1.18249,1.18327,1.18238,1.18269,16774019.912699996
11.11.2020 04:00:00.000,1.18269,1.18288,1.18225,1.18227,10391770.000300001
11.11.2020 05:00:00.000,1.18226,1.18261,1.18212,1.18248,12529359.962799998
11.11.2020 06:00:00.000,1.18247,1.18267,1.18166,1.18238,11656970.0486
11.11.2020 07:00:00.000,1.18238,1.18281,1.18070,1.18080,20544059.787599996
11.11.2020 08:00:00.000,1.18081,1.18099,1.17839,1.17890,33551569.824499995
11.11.2020 09:00:00.000,1.17890,1.17999,1.17798,1.17930,29866859.985500004
11.11.2020 10:00:00.000,1.17927,1.17971,1.17748,1.17849,21934900.008799996
11.11.2020 11:00:00.000,1.17848,1.17920,1.17621,1.17686,31150659.805399995
11.11.2020 12:00:00.000,1.17686,1.17728,1.17536,1.17722,34519750.02309999
11.11.2020 13:00:00.000,1.17725,1.17743,1.17536,1.17584,33441660.094799995
11.11.2020 14:00:00.000,1.17585,1.17638,1.17457,1.17524,30871959.83899999
11.11.2020 15:00:00.000,1.17523,1.17594,1.17454,1.17577,28951010.071100008
11.11.2020 16:00:00.000,1.17578,1.17678,1.17560,1.17659,16569520.0499
11.11.2020 17:00:00.000,1.17659,1.17742,1.17627,1.17729,13112230.003500002
11.11.2020 18:00:00.000,1.17731,1.17778,1.17709,1.17725,7211519.984800001
11.11.2020 19:00:00.000,1.17725,1.17752,1.17691,1.17738,7566819.999700001
11.11.2020 20:00:00.000,1.17737,1.17813,1.17700,1.17804,6567994.993299998
11.11.2020 21:00:00.000,1.17801,1.17824,1.17767,1.17771,3323509.993300001
11.11.2020 22:00:00.000,1.17771,1.17795,1.17737,1.17774,836586.1974
11.11.2020 23:00:00.000,1.17771,1.17799,1.17752,1.17792,1745739.9900000002
12.11.2020 00:00:00.000,1.17792,1.17815,1.17731,1.17793,13.091830062299922
12.11.2020 01:00:00.000,1.17792,1.17883,1.17759,1.17818,21.289340121000347
12.11.2020 02:00:00.000,1.17819,1.17832,1.17776,1.17804,11.871380030399983
12.11.2020 03:00:00.000,1.17805,1.17814,1.17723,1.17733,17.43711010810011
12.11.2020 04:00:00.000,1.17733,1.17762,1.17692,1.17700,15.462870180299955
12.11.2020 05:00:00.000,1.17700,1.17741,1.17677,1.17736,15.581620160899947
12.11.2020 06:00:00.000,1.17737,1.17743,1.17585,1.17652,18.323730094399956
12.11.2020 07:00:00.000,1.17651,1.17751,1.17627,1.17699,22.532020202499933
12.11.2020 08:00:00.000,1.17699,1.17922,1.17699,1.17890,27.049970028699754
12.11.2020 09:00:00.000,1.17891,1.18120,1.17839,1.18090,33.17107953409968
12.11.2020 10:00:00.000,1.18090,1.18202,1.18085,1.18101,23.193719557700216
12.11.2020 13:00:00.000,1.17983,1.18125,1.17899,1.18093,35.976070379600166
12.11.2020 15:00:00.000,1.17966,1.18158,1.17925,1.18105,36.37982047609945
12.11.2020 17:00:00.000,1.18141,1.18149,1.17985,1.18000,12.830960149199974
12.11.2020 19:00:00.000,1.18102,1.18113,1.18010,1.18060,12.473320160199995
12.11.2020 20:00:00.000,1.18060,1.18074,1.17991,1.18069,12.571160160399979
12.11.2020 23:00:00.000,1.18070,1.18077,1.18029,1.18038,4.104680027400029
13.11.2020 00:00:00.000,1.18039,1.18136,1.18037,1.18071,10.159900062900023
13.11.2020 02:00:00.000,1.18084,1.18084,1.18008,1.18043,19.941340246900168
13.11.2020 04:00:00.000,1.18020,1.18055,1.17989,1.18037,13.519650134699912
13.11.2020 05:00:00.000,1.18038,1.18098,1.18031,1.18063,14.420430148599918
13.11.2020 08:00:00.000,1.18156,1.18227,1.18087,1.18138,31.142900420000935
13.11.2020 09:00:00.000,1.18138,1.18271,1.18069,1.18267,20.746290244000196
13.11.2020 12:00:00.000,1.18178,1.18193,1.18117,1.18161,18.85570010240002
13.11.2020 13:00:00.000,1.18162,1.18264,1.18082,1.18206,22.50329999580034
13.11.2020 15:00:00.000,1.18168,1.18315,1.18146,1.18200,25.57070957349948
13.11.2020 18:00:00.000,1.18263,1.18331,1.18241,1.18249,7.399669965700107
13.11.2020 19:00:00.000,1.18249,1.18348,1.18241,1.18327,9.788179961000045
13.11.2020 20:00:00.000,1.18326,1.18353,1.18305,1.18326,10.64377990739999
14.11.2020 00:00:00.000,1.18310,1.18310,1.18310,1.18310,0
14.11.2020 01:00:00.000,1.18310,1.18310,1.18310,1.18310,0
14.11.2020 02:00:00.000,1.18310,1.18310,1.18310,1.18310,0
14.11.2020 03:00:00.000,1.18310,1.18310,1.18310,1.18310,0
14.11.2020 04:00:00.000,1.18310,1.18310,1.18310,1.18310,0
14.11.2020 05:00:00.000,1.18310,1.18310,1.18310,1.18310,0
14.11.2020 06:00:00.000,1.18310,1.18310,1.18310,1.18310,0
14.11.2020 07:00:00.000,1.18310,1.18310,1.18310,1.18310,0
14.11.2020 08:00:00.000,1.18310,1.18310,1.18310,1.18310,0
14.11.2020 09:00:00.000,1.18310,1.18310,1.18310,1.18310,0
